cik,benford_p,name
1674335,0.006025702733109644,"JELD-WEN HOLDING, INC."
1674356,0.03623355754769653,"TERRA PROPERTY TRUST, INC."
1674416,4.785979447275848e-11,CRISPR THERAPEUTICS AG
1674440,0.0001098703764689502,SLINGER BAG INC.
1674440,0.0001098703764689502,CONNEXA SPORTS TECHNOLOGIES INC.
1674862,5.8212356118914174e-12,ASHLAND GLOBAL HOLDINGS INC
1674862,5.8212356118914174e-12,ASHLAND INC.
1674910,0.02569273909842195,VALVOLINE INC
1675149,1.470049286955088e-07,ALCOA CORP
1675820,0.02228511016461261,TIVO CORP
1676047,3.137364032729162e-05,NUTRIBAND INC.
1676163,1.7064746191858112e-07,"AVRA MEDICAL ROBOTICS, INC."
1676163,1.7064746191858112e-07,"SS INNOVATIONS INTERNATIONAL, INC."
1676238,0.01384604623529583,"BRAZE, INC."
1676479,0.001657415812169013,"CAPSTAR FINANCIAL HOLDINGS, INC."
1676725,1.2568763584938639e-05,"IDEAYA BIOSCIENCES, INC."
1676852,0.0007980152751574188,"GLOLEX, INC."
1676852,0.0007980152751574188,OMNIA WELLNESS INC.
1677576,0.00014064175988843898,INNOVATIVE INDUSTRIAL PROPERTIES INC
1677703,0.003963816860287107,CONDUENT INC
1677897,2.3561116991357264e-06,UPAY
1677940,5.325450946402922e-05,BEYONDSPRING INC.
1678105,0.00014494622485150598,CARO HOLDINGS INC.
1678463,0.0006518718940798292,"FORTERRA, INC."
1678848,0.029586982419666893,BITMIS CORP.
1678848,0.029586982419666893,CAMBELL INTERNATIONAL HOLDING CORP.
1679049,0.011110964122441796,"INTERNATIONAL SEAWAYS, INC."
1679063,0.0007323553009324194,"CHICKEN SOUP FOR THE SOUL ENTERTAINMENT, INC."
1679082,7.7682633693755e-05,MYOVANT SCIENCES LTD.
1679273,0.008621316748017699,"LAMB WESTON HOLDINGS, INC."
1679363,1.1387452886895678e-12,"MORPHIC HOLDING, INC."
1679379,8.810594005564712e-07,"NYIAX, INC."
1679688,0.03722820053226035,"COLONY CAPITAL, INC."
1679688,0.03722820053226035,"DIGITALBRIDGE GROUP, INC."
1679788,0.04412981688274884,"COINBASE GLOBAL, INC."
1679817,0.008977281353233644,OZOP SURGICAL CORP.
1679817,0.008977281353233644,"OZOP ENERGY SOLUTIONS, INC."
1679826,3.4431890745426084e-05,PING IDENTITY HOLDING CORP.
1680062,0.03887545631931461,"ACM RESEARCH, INC."
1680132,1.4002647589148329e-21,CANNABIS SUISSE CORP.
1680139,3.679737280464863e-14,HEALTHLYNKED CORP
1680232,5.968249553284273e-08,"STRATEGIC STORAGE TRUST IV, INC."
1680247,0.013748304306694966,PROPETRO HOLDING CORP.
1680367,0.0004634174586162,"SHATTUCK LABS, INC."
1680378,0.04242402224770584,"SENESTECH, INC."
1680581,0.0009160671015582685,"FULCRUM THERAPEUTICS, INC."
1680873,0.01537479580971784,HF FOODS GROUP INC.
1680935,4.2810706235386e-05,HUAHUI EDUCATION GROUP LTD
1681206,0.00032430950345386345,"NI HOLDINGS, INC."
1681622,8.349076964652345e-32,VAREX IMAGING CORP
1681769,0.008982844476704648,CLANCY CORP
1681769,0.008982844476704648,BRILLIANT N.E.V. CORP.
1682241,0.0171976785471448,DRAGON VICTORY INTERNATIONAL LTD
1682241,0.0171976785471448,METALPHA TECHNOLOGY HOLDING LTD
1682325,0.012418406284385593,GTY TECHNOLOGY HOLDINGS INC.
1682639,0.008363532259046002,"EYENOVIA, INC."
1682745,0.026601342615587283,VERRA MOBILITY CORP
1682852,0.0032261980598142625,"MODERNA, INC."
1683252,0.0008472013065413216,TOKEN COMMUNITIES LTD.
1683606,0.0002240114505633919,CARS.COM INC.
1684144,0.017079973419528317,ZOMEDICA PHARMACEUTICALS CORP.
1684144,0.017079973419528317,ZOMEDICA CORP.
1684425,2.1789090323497807e-05,"TDH HOLDINGS, INC."
1684506,0.021915927401812436,FOLKUP DEVELOPMENT INC.
1684508,0.006366611928148879,"CANNIS, INC."
1684693,0.0020262091806233858,SOL-GEL TECHNOLOGIES LTD.
1685040,0.026931382675005913,"BRIGHTHOUSE FINANCIAL, INC."
1685237,0.029216459446480204,TEMIR CORP.
1685570,6.937807023612658e-11,KALMIN CORP.
1685570,6.937807023612658e-11,"NANOVATION MICROTECH, INC."
1686400,0.024643662384511694,SALT BLOCKCHAIN INC.
1686515,0.0003641733020573701,ECCO AUTO WORLD CORP
1687221,3.58704877055842e-08,"REV GROUP, INC."
1687229,0.0002359150630168031,INVITATION HOMES INC.
1687451,1.0931126428772205e-05,"ZK INTERNATIONAL GROUP CO., LTD."
1687542,1.5640268699914984e-06,HUDSON CAPITAL INC.
1687542,1.5640268699914984e-06,"FREIGHT TECHNOLOGIES, INC."
1687919,3.0442995665037365e-10,FORGE INNOVATION DEVELOPMENT CORP.
1687932,0.036441932520631014,"J.JILL, INC."
1688476,1.3570901252439873e-05,NEXTIER OILFIELD SOLUTIONS INC.
1688568,0.007895838325152523,DXC TECHNOLOGY CO
1688941,0.0011135223777805968,"FOUNDATION BUILDING MATERIALS, INC."
1689382,0.00020214880777218492,TRILOGY INTERNATIONAL PARTNERS INC.
1689731,1.2437196844094679e-05,"SOUTHERN STATES BANCSHARES, INC."
1689796,3.6216330486935944e-07,JBG SMITH PROPERTIES
1689813,0.021088546402951557,BIOHAVEN PHARMACEUTICAL HOLDING CO LTD.
1690334,5.89331706741073e-08,SEACOR MARINE HOLDINGS INC.
1690585,4.5716494991248654e-05,"MAGENTA THERAPEUTICS, INC."
1690585,4.5716494991248654e-05,"DIANTHUS THERAPEUTICS, INC. /DE/"
1690680,0.0018000158576725854,"NEWMARK GROUP, INC."
1690769,3.237775663973123e-16,"ALTA MESA RESOURCES, INC. /DE"
1691077,0.0021676803106447213,"YAYYO, INC."
1691077,0.0021676803106447213,"RIDESHARE RENTAL, INC."
1691077,0.0021676803106447213,"EVMO, INC."
1691303,0.0017657179927818504,"WARRIOR MET COAL, INC."
1691430,3.3494104146011686e-19,QUANTA INC
16918,8.862960842955643e-11,"CONSTELLATION BRANDS, INC."
1691936,0.004953916531680465,ANDINA ACQUISITION CORP. III
1691936,0.004953916531680465,"STRYVE FOODS, INC."
1692063,0.005117036909262015,"SCHNEIDER NATIONAL, INC."
1692345,0.0009778107756151376,"PROCACCIANTI HOTEL REIT, INC."
1692412,3.000626557796826e-07,PLAYA HOTELS & RESORTS N.V.
1692415,1.0631861835992888e-05,"CO-DIAGNOSTICS, INC."
1692427,0.0022580178810398636,"NCS MULTISTAGE HOLDINGS, INC."
1692787,0.0007915464578328988,ALTUS MIDSTREAM CO
1692787,0.0007915464578328988,KINETIK HOLDINGS INC.
1692819,0.016047833121591835,VISTRA ENERGY CORP.
1692819,0.016047833121591835,VISTRA CORP.
1692951,3.455367535638208e-21,"COTTONWOOD COMMUNITIES, INC."
1693256,1.24390327886041e-05,"SELECT ENERGY SERVICES, INC."
1693256,1.24390327886041e-05,"SELECT WATER SOLUTIONS, INC."
1693317,0.004339575502958011,"CHENIERE CORPUS CHRISTI HOLDINGS, LLC"
1693577,0.00031571790301311803,"MAINSTREET BANCSHARES, INC."
1693687,0.005056698634821073,"MS YOUNG ADVENTURE ENTERPRISE, INC."
1693687,0.005056698634821073,GREENLIT VENTURES INC.
1694028,0.005861691696544093,LIBERTY OILFIELD SERVICES INC.
1694028,0.005861691696544093,LIBERTY ENERGY INC.
1694426,0.0001842361556507934,"DELEK US HOLDINGS, INC."
1695357,0.005906119323038489,"PROVENTION BIO, INC."
1695473,1.0020770288556448e-10,"GREATER CANNABIS COMPANY, INC."
1695963,0.003336293377729853,KORTH DIRECT MORTGAGE INC.
1696025,0.005170442061358333,MWF GLOBAL INC.
1696025,0.005170442061358333,"KINDCARD, INC."
1697532,0.005029760281494688,APPLIED THERAPEUTICS INC.
1697532,0.005029760281494688,"APPLIED THERAPEUTICS, INC."
1697818,1.1087121793855534e-10,ICLICK INTERACTIVE ASIA GROUP LTD
1697851,0.03497874864589435,"REKOR SYSTEMS, INC."
1698113,0.02154237094527603,LEGACY ACQUISITION CORP.
1698113,0.02154237094527603,"PARTS ID, INC."
1698514,0.0015900956763256029,NATIONAL ENERGY SERVICES REUNITED CORP.
1698530,5.0203935036867093e-05,"EXICURE, INC."
1698538,1.8769947506103885e-19,"STRATEGIC STUDENT & SENIOR HOUSING TRUST, INC."
1698702,4.076610470572129e-05,ARION GROUP CORP.
1698990,0.014331999339944274,MAGNOLIA OIL & GAS CORP
1698991,0.0006497447535394086,"ACCEL ENTERTAINMENT, INC."
1699039,0.0034703766298430404,"RANGER ENERGY SERVICES, INC."
1699150,0.0002850169026642326,"GARDNER DENVER HOLDINGS, INC."
1699150,0.0002850169026642326,INGERSOLL RAND INC.
1699709,0.0001717290600819516,YIJIA GROUP CORP.
1700357,8.440905805567439e-18,"TEAM 360 SPORTS, INC."
1700357,8.440905805567439e-18,CRANK MEDIA INC
1700844,0.004251304318162786,UNEX HOLDINGS INC.
1700844,0.004251304318162786,EVOAIR HOLDINGS INC.
1701114,0.005193673268876973,"BLUE APRON HOLDINGS, INC."
1701478,0.00181505803021978,AZITRA INC
1701478,0.00181505803021978,"AZITRA, INC."
1701605,0.0016434639927343324,BAKER HUGHES CO
1701732,0.00018264638081649987,ALTAIR ENGINEERING INC.
1701756,1.4510525068646492e-11,"MUSCLE MAKER, INC."
1701756,1.4510525068646492e-11,SADOT GROUP INC.
1701758,0.00033070493750993565,LOVESAC CO
1701963,1.0869267471631351e-05,VERSUS SYSTEMS INC.
1702318,1.3465905575240706e-07,HEXINDAI INC.
1702318,1.3465905575240706e-07,XIAOBAI MAIMAI INC.
1702318,1.3465905575240706e-07,AKSO HEALTH GROUP
1702744,0.0032148940713111703,SIMPLY GOOD FOODS CO
1702780,2.0086564757311432e-21,"ALTICE USA, INC."
1703056,1.0190426859449824e-09,ADT INC.
1703073,0.00012479095382920472,VIVIC CORP.
1703141,0.01643435985751923,"DESPEGAR.COM, CORP."
1703157,0.01842939446789731,"SECURETECH INNOVATIONS, INC."
1703647,0.04763733609157225,"FREQUENCY THERAPEUTICS, INC."
1703647,0.04763733609157225,"KORRO BIO, INC."
1703785,1.916248331112127e-11,FALCON MINERALS CORP
1703785,1.916248331112127e-11,SITIO ROYALTIES CORP.
1703956,0.001130297114225065,"CONCRETE PUMPING HOLDINGS, INC."
1704287,1.682348606841558e-07,"BLUEJAY DIAGNOSTICS, INC."
1704292,0.0015590140240307347,ZAI LAB LTD
1704596,0.0001843293461356527,"EVO PAYMENTS, INC."
1704711,0.03821746883745361,"FUNKO, INC."
1704715,0.00043855926328639544,"CONTURA ENERGY, INC."
1704715,0.00043855926328639544,"ALPHA METALLURGICAL RESOURCES, INC."
1704720,6.256985202667296e-11,"CANNAE HOLDINGS, INC."
1704760,0.00010091158876702409,PENSARE ACQUISITION CORP
1704760,0.00010091158876702409,"AMERICAN VIRTUAL CLOUD TECHNOLOGIES, INC."
1704795,3.517283274138326e-05,BANTEK INC.
1704795,3.517283274138326e-05,"BANTEC, INC."
1705012,0.0002416486295143408,"FAT BRANDS, INC"
1705110,9.217324898424589e-07,ANGI HOMESERVICES INC.
1705110,9.217324898424589e-07,ANGI INC.
1705402,1.0237660094013878e-06,"AGM GROUP HOLDINGS, INC."
1705696,6.954397733720979e-08,VICI PROPERTIES INC.
1705843,4.6574007319779653e-07,"CALYXT, INC."
1705843,4.6574007319779653e-07,"CIBUS, INC."
1705873,0.021862340055982227,BERRY CORP (BRY)
1706509,0.0001489699917636058,COSMOS GROUP HOLDINGS INC.
1706946,1.5196883570360994e-20,"VIRGIN GALACTIC HOLDINGS, INC"
1707303,0.0005988179992913592,DOGNESS (INTERNATIONAL) CORP
1707502,6.556924167740668e-12,SOLID BIOSCIENCES INC.
1707919,0.0004243673530480155,NAKED BRAND GROUP LTD
1707919,0.0004243673530480155,CENNTRO ELECTRIC GROUP LTD
1707919,0.0004243673530480155,CENNTRO INC.
1707925,8.76868218742313e-06,LINDE PLC
1708055,6.577148576943931e-06,RIBBON COMMUNICATIONS INC.
1708176,0.001958711864256605,GORDON POINTE ACQUISITION CORP.
1708176,0.001958711864256605,HALL OF FAME RESORT & ENTERTAINMENT CO
1708341,0.025252987210191653,"ALLIED ESPORTS ENTERTAINMENT, INC."
1708341,0.025252987210191653,ALLIED GAMING & ENTERTAINMENT INC.
1708410,0.007618212968277072,SIMPLICITY ESPORTS & GAMING CO
1708441,0.0011448556016732628,"RYB EDUCATION, INC."
1708441,0.0011448556016732628,"GRAVITAS EDUCATION HOLDINGS, INC."
1708441,0.0011448556016732628,"MYND.AI, INC."
1708493,0.0033340209552515593,"HARPOON THERAPEUTICS, INC."
1708527,0.004306486323156226,"AZIYO BIOLOGICS, INC."
1708527,0.004306486323156226,ELUTIA INC.
1708599,5.311530307879325e-11,"AGEX THERAPEUTICS, INC."
1708599,5.311530307879325e-11,"SERINA THERAPEUTICS, INC."
1709164,6.279680676648322e-18,HAMILTON BEACH BRANDS HOLDING CO
1709542,2.7909977150319762e-06,CANNASSIST INTERNATIONAL CORP
1709542,2.7909977150319762e-06,ELECTRONIC SERVITOR PUBLICATION NETWORK INC.
1709542,2.7909977150319762e-06,"ELECTRONIC SERVITOR PUBLICATION NETWORK, INC."
1709682,2.7409023030769926e-06,"NESCO HOLDINGS, INC."
1709682,2.7409023030769926e-06,"CUSTOM TRUCK ONE SOURCE, INC."
1709819,0.015927058225993395,FOUR SEASONS EDUCATION (CAYMAN) INC.
1710155,0.0005991161418974191,"NATIONAL VISION HOLDINGS, INC."
1710340,2.443923232247285e-11,"ETON PHARMACEUTICALS, INC."
1710350,0.030283061807596236,GOLDEN BULL LTD
1710350,0.030283061807596236,"BIT DIGITAL, INC"
1710366,7.030299721638182e-10,CONSOL ENERGY INC.
1710495,0.034967068007273415,MINARO CORP
1710495,0.034967068007273415,PINEAPPLE EXPRESS CANNABIS CO
1711269,1.3167204299548297e-08,"EVERGY, INC."
1711279,5.16695624843213e-07,"KRYSTAL BIOTECH, INC."
1711291,0.04206413424527193,CURO GROUP HOLDINGS CORP.
1711754,0.0038105703078721007,"INMUNE BIO, INC."
1711799,0.01093063252298111,"NUVEEN GLOBAL CITIES REIT, INC."
1711929,4.706226300886106e-05,"STARWOOD REAL ESTATE INCOME TRUST, INC."
1712184,0.00010692451667742676,LIBERTY LATIN AMERICA LTD.
1712189,0.005781211353047685,TARGET HOSPITALITY CORP.
1712463,0.003187342170872575,RANPAK HOLDINGS CORP.
1712543,0.0005026793030674955,ANDOVER NATIONAL CORP
1712762,6.076087451208825e-13,"BIOAFFINITY TECHNOLOGIES, INC."
1712923,0.009210952421003341,"GREENSKY, INC."
1713210,8.803132600788548e-05,AGAPE ATP CORP
1713334,0.012996009353562151,STUDIO CITY INTERNATIONAL HOLDINGS LTD
1713407,0.0181235357998932,"OAKTREE REAL ESTATE INCOME TRUST, INC."
1713407,0.0181235357998932,BROOKFIELD REAL ESTATE INCOME TRUST INC.
1713539,0.000231019544587202,KAIXIN AUTO HOLDINGS
1713539,0.000231019544587202,KAIXIN HOLDINGS
1713683,0.025510932091878612,"ZSCALER, INC."
1713832,0.024991987954742133,HYRECAR INC.
1713863,0.010268855872927576,"RAFAEL HOLDINGS, INC."
1713947,2.4981945361544313e-05,SOGOU INC.
1713952,9.611750660462489e-09,"VIVINT SMART HOME, INC."
1714174,6.933110765920044e-06,BURFORD CAPITAL LTD
1714899,2.623990757263939e-06,DENALI THERAPEUTICS INC.
1715194,0.000467213675573452,JINXUAN COKING COAL LTD
1715433,0.0005186078782529086,LEADER CAPITAL HOLDINGS CORP.
1715629,5.993137555659085e-06,"RANGERS SUB I, LLC"
1715819,0.014960957131198887,"ELECTROMEDICAL TECHNOLOGIES, INC"
1716166,0.00020442055958540752,"VIVOS THERAPEUTICS, INC."
1716324,0.016947269181491052,REGNUM CORP.
1716583,0.007691656917216804,DECARBONIZATION PLUS ACQUISITION CORP
1716583,0.007691656917216804,HYZON MOTORS INC.
1716621,0.005031522515646677,"RA MEDICAL SYSTEMS, INC."
1716621,0.005031522515646677,"CATHETER PRECISION, INC."
1716697,6.814122681610377e-07,FIRST CHOICE BANCORP
1716770,5.210441270184758e-13,WAH FU EDUCATION GROUP LTD
1716947,0.0017801521850611905,LEISURE ACQUISITION CORP.
1716947,0.0017801521850611905,"ENSYSCE BIOSCIENCES, INC."
1717556,0.00390863778804591,"EDISON NATION, INC."
1717556,0.00390863778804591,"VINCO VENTURES, INC."
1718108,1.9324144957091945e-12,"SURFACE ONCOLOGY, INC."
1718224,0.000623542076229624,"BT BRANDS, INC."
1718405,5.874192157697832e-08,MUDRICK CAPITAL ACQUISITION CORP
1718405,5.874192157697832e-08,HYCROFT MINING HOLDING CORP
1718500,0.04234825370011849,REVIV3 PROCARE CO
1718500,0.04234825370011849,"AXIL BRANDS, INC."
1718512,1.8309136677312012e-08,GATES INDUSTRIAL CORP PLC
1718939,1.4919941654015467e-09,T STAMP INC
1719489,4.885730517620484e-05,"KALEYRA, INC."
1720420,3.4541424088272075e-05,IBEX LTD
1720592,0.039531766661246845,REPAY HOLDINGS CORP
1720671,0.020548666493368194,"HASHICORP, INC."
1720821,1.3646400364235933e-08,PAE INC
1722438,6.8620284643974105e-06,CAPITOL INVESTMENT CORP. V
1722438,6.8620284643974105e-06,"DOMA HOLDINGS, INC."
1722482,6.0707761083680704e-05,"AVANTOR, INC."
1722608,6.437045737787949e-05,"IQIYI, INC."
1722684,3.2218324829510025e-06,"WYNDHAM HOTELS & RESORTS, INC."
1722731,4.434233597584823e-06,"FDCTECH, INC."
1722964,0.000351347468512546,"Y-MABS THERAPEUTICS, INC."
1722969,0.017111487987774097,ATLIS MOTOR VEHICLES INC
1722969,0.017111487987774097,"NXU, INC."
1723089,0.002825495171685965,APERGY CORP
1723089,0.002825495171685965,CHAMPIONX CORP
1723128,1.9568191545852938e-07,"AMNEAL PHARMACEUTICALS, INC."
1723187,0.00016452764397824855,LEADER HILL CORP
1723517,0.019399587876669594,UC ASSET LP
1723580,0.00020702829207192843,OPES ACQUISITION CORP.
1723580,0.00020702829207192843,"BURGERFI INTERNATIONAL, INC."
1723596,0.0001226097389915672,"COLUMBIA FINANCIAL, INC."
1723648,1.3728608522156497e-05,CRESCENT ACQUISITION CORP
1723648,1.3728608522156497e-05,"LIVEVOX HOLDINGS, INC."
1724344,5.555105425795875e-32,ENTASIS THERAPEUTICS HOLDINGS INC.
1724521,5.9291693855204705e-09,"ARCUS BIOSCIENCES, INC."
1724542,0.0030462864170678855,CLPS INC
1724570,2.0204754507542016e-06,DATTO HOLDING CORP.
1724670,0.00033561213832810076,PERSPECTA INC.
1724755,0.001544019237947268,GREENTREE HOSPITALITY GROUP LTD.
1725033,0.0006374066664687893,X FINANCIAL
1725057,0.032545740875372146,CERIDIAN HCM HOLDING INC.
1725057,0.032545740875372146,"DAYFORCE, INC."
1725123,0.04472998202749743,CANGO INC.
1725134,7.248357791430282e-05,LEO HOLDINGS CORP.
1725134,7.248357791430282e-05,"DIGITAL MEDIA SOLUTIONS, INC."
1725255,0.014263130218198894,ADAPTHEALTH CORP.
1725430,1.1400106487638634e-06,GBS INC.
1725430,1.1400106487638634e-06,INTELLIGENT BIO SOLUTIONS INC.
1725516,1.4711090269496556e-05,NESTBUILDER.COM CORP.
1725516,1.4711090269496556e-05,"RENEWABLE INNOVATIONS, INC."
1725526,0.002498985587439917,HIGHPOINT RESOURCES CORP
1725579,0.00013054192715790947,"PLURALSIGHT, INC."
1725872,4.859365776174196e-06,MEGALITH FINANCIAL ACQUISITION CORP
1725872,4.859365776174196e-06,"BM TECHNOLOGIES, INC."
1726173,6.8091827699701894e-06,BIGLARI HOLDINGS INC.
1726445,0.02271896295552852,"SEER, INC."
1726822,6.586993871046773e-07,ADORBS INC.
1726822,6.586993871046773e-07,SOUL BIOTECHNOLOGY CORP
1726822,6.586993871046773e-07,ADORBS INC
1726978,0.005922039736715555,"GOOSEHEAD INSURANCE, INC."
1727196,8.8358315501889e-08,SCHOLAR ROCK HOLDING CORP
1727263,0.014567293992723229,"FRONTDOOR, INC."
1728117,6.122452462628108e-06,"GOSSAMER BIO, INC."
1728190,0.03342581339980558,HUYA INC.
1728688,0.010691294331887289,"I3 VERTICALS, INC."
1729637,0.0025771775921749267,COCOLUV INC.
1729637,0.0025771775921749267,KARBON-X CORP.
1729944,1.0690419358630954e-08,"IMAC HOLDINGS, INC."
1730168,2.729998549201068e-06,BROADCOM INC.
1730463,1.049337084183381e-06,AUTOLUS THERAPEUTICS PLC
1730732,5.876262213264118e-05,LIVE INC
1730732,5.876262213264118e-05,GUURU CORP.
1730732,5.876262213264118e-05,3FORCES INC.
1730869,7.741014088661484e-06,"OBITX, INC."
1730869,7.741014088661484e-06,"EVERYTHING BLOCKCHAIN, INC."
1730984,7.83991172959789e-14,BAYCOM CORP
1731289,1.8302028510508983e-51,VECTOIQ ACQUISITION CORP.
1731289,1.8302028510508983e-51,NIKOLA CORP
1731348,7.512180613949914e-06,"TILRAY, INC."
1731348,7.512180613949914e-06,"TILRAY BRANDS, INC."
1731388,0.0008657994628475241,EURODRY LTD.
1732845,0.00043448357264275856,WESTROCK CO
1733186,8.180173154763673e-05,"VEONEER, INC."
1733257,0.0005201603873926003,"FINCH THERAPEUTICS GROUP, INC."
1733294,0.00028818829439274313,GENERATION BIO CO.
1733298,0.0010350781796058819,QUTOUTIAO INC.
1733413,0.03053030379059934,"TFF PHARMACEUTICALS, INC."
1733443,0.0479963104346907,"CHOSEN, INC."
1733443,0.0479963104346907,"5&2 STUDIOS, INC."
1733861,0.0023823127151551193,REST EZ INC.
1733998,8.617591513982768e-17,NORTHWEST NATURAL HOLDING CO
1734107,0.0019163965479847482,SOHU.COM LTD
1734262,0.014607648441262675,COOTEK(CAYMAN)INC.
1734517,6.295988824419957e-05,"VIELA BIO, INC."
1734713,5.1580500091900226e-06,"BRIGHTVIEW HOLDINGS, INC."
1734722,0.02122193583182901,"UIPATH, INC."
1735041,1.4153941965654796e-07,GREENLAND TECHNOLOGIES HOLDING CORP.
1735092,3.835759956023169e-12,"GOFBA, INC."
1735184,0.018998318145668016,RETAIL VALUE INC.
1735556,6.384753057995061e-09,"CHINA XIANGTAI FOOD CO., LTD."
1735556,6.384753057995061e-09,BIT ORIGIN LTD
1735707,5.918025778525061e-37,GARRETT MOTION INC.
1735803,0.026308564535575566,"APRIA, INC."
1737193,5.356104849166289e-05,"BAJA CUSTOM DESIGN, INC."
1737193,5.356104849166289e-05,LUDUSON G INC.
1737287,0.021008522673238897,"ALLOGENE THERAPEUTICS, INC."
1738699,8.147584071398711e-07,WISEKEY INTERNATIONAL HOLDING S.A.
1738758,2.9378804315852407e-16,GLORY STAR NEW MEDIA GROUP HOLDINGS LTD
1738758,2.9378804315852407e-16,"CHEER HOLDING, INC."
1739104,4.157299074183771e-07,ELANCO ANIMAL HEALTH INC
1739426,0.00852631156128411,OSMOTICA PHARMACEUTICALS PLC
1739426,0.00852631156128411,RVL PHARMACEUTICALS PLC
1739445,2.2020964720850303e-05,"ARCOSA, INC."
1739566,1.9002985908921388e-07,COLLIER CREEK HOLDINGS
1739566,1.9002985908921388e-07,"UTZ BRANDS, INC."
1739614,1.480796813951772e-08,"INHIBRX, INC."
1739936,0.004400916869372216,SVMK INC.
1739936,0.004400916869372216,MOMENTIVE GLOBAL INC.
1739940,2.8623971769288675e-07,CIGNA CORP
1739940,2.8623971769288675e-07,CIGNA GROUP
1739942,0.00703871475194089,SOLARWINDS CORP
1740332,0.010427570652641546,"RESIDEO TECHNOLOGIES, INC."
1740742,1.9515007333058958e-32,"TRANSPARENTBUSINESS, INC."
1740742,1.9515007333058958e-32,UNICOIN INC.
1741231,2.1042911766638647e-06,FORUM MERGER II CORP
1741231,2.1042911766638647e-06,"TATTOOED CHEF, INC."
1741489,2.7471819779637692e-06,"ELVICTOR GROUP, INC."
1741534,0.0008838193123041268,MDJM LTD
1742341,3.82299841586882e-06,HITEK GLOBAL INC.
1743340,0.041290725145145805,TUANCHE LTD
1743725,6.559628682174922e-06,CHASERG TECHNOLOGY ACQUISITION CORP
1743725,6.559628682174922e-06,"GRID DYNAMICS HOLDINGS, INC."
1743881,2.5250853377421344e-11,"BRIDGEBIO PHARMA, INC."
1743907,0.001342532561801349,"SUN COUNTRY AIRLINES HOLDINGS, INC."
1744494,0.018473627225113785,AMCI ACQUISITION CORP.
1744494,0.018473627225113785,"ADVENT TECHNOLOGIES HOLDINGS, INC."
1744894,0.0003850846144780019,"SIRIUS INTERNATIONAL INSURANCE GROUP, LTD."
1745041,1.001945812448413e-05,"IAA, INC."
1745078,1.623513718937695e-11,"VYNLEADS, INC."
1745317,0.00016063196737488075,GRAF INDUSTRIAL CORP.
1745317,0.00016063196737488075,"VELODYNE LIDAR, INC."
1745916,0.026844862669047436,"PENNYMAC FINANCIAL SERVICES, INC."
1745999,4.597120937639848e-07,BEAM THERAPEUTICS INC.
1746119,4.5403334241148004e-08,MU GLOBAL HOLDING LTD
1746119,4.5403334241148004e-08,VANGUARD GREEN INVESTMENT LTD
1746278,3.90426496569e-14,LOVARRA
1746278,3.90426496569e-14,"GOLOGIQ, INC."
1746466,0.0010596393267217569,"EQUILLIUM, INC."
1746618,0.014800865842569533,"REVOLVE GROUP, INC."
1747009,1.1096565119740699e-07,EQUITRANS MIDSTREAM CORP
1747068,0.0460000477070035,"METROCITY BANKSHARES, INC."
1747079,0.00017517826465121298,"TWIN RIVER WORLDWIDE HOLDINGS, INC."
1747079,0.00017517826465121298,BALLY'S CORP
1747661,0.018804046886023724,"COLOR STAR TECHNOLOGY CO., LTD."
1748773,0.005422372292931551,RATTLER MIDSTREAM LP
1748790,4.3680280786680375e-08,AMCOR PLC
1748824,7.201733322767932e-05,BRIGHTSPHERE INVESTMENT GROUP INC.
1748907,1.2260389559494903e-07,ORCHARD THERAPEUTICS PLC
1749704,0.00641730359067656,"AGILITI, INC. DE"
1749723,0.0037289366971786043,NEW FORTRESS ENERGY LLC
1749723,0.0037289366971786043,NEW FORTRESS ENERGY INC.
1749849,0.03825617165531682,ORGANIC AGRICULTURAL CO LTD
1750,0.0122017687315749,AAR CORP
1750106,8.64756012124567e-06,HF ENTERPRISES INC.
1750106,8.64756012124567e-06,ALSET EHOME INTERNATIONAL INC.
1750106,8.64756012124567e-06,ALSET INC.
1750153,0.008924548979458177,HENNESSY CAPITAL ACQUISITION CORP IV
1750153,0.008924548979458177,CANOO INC.
1750735,0.0003272263029671862,MERIDIAN CORP
1750777,2.458160921981808e-09,"HAWKEYE SYSTEMS, INC."
1751008,0.000630462245798508,APPLOVIN CORP
1751783,5.2794476591415676e-14,"RHINEBECK BANCORP, INC."
1751788,0.0010233563069553364,DOW INC.
1751876,0.002292454917127703,HAPPINESS BIOTECH GROUP LTD
1751876,0.002292454917127703,HAPPINESS DEVELOPMENT GROUP LTD
1751876,0.002292454917127703,PARANOVUS ENTERTAINMENT TECHNOLOGY LTD.
1752372,0.047468666171539525,EZAGOO LTD
1752474,3.7536325021409537e-10,KLDISCOVERY INC.
1752828,0.0003826893625632509,GX ACQUISITION CORP.
1752828,0.0003826893625632509,CELULARITY INC
1752836,0.008618086744692957,"COVETRUS, INC."
1753373,9.223891603284112e-10,INKY INC.
1753373,9.223891603284112e-10,"M2I GLOBAL, INC."
1753539,0.0006321119783947391,OSPREY TECHNOLOGY ACQUISITION CORP.
1753539,0.0006321119783947391,BLACKSKY TECHNOLOGY INC.
1753673,0.009273634749323882,WEALTHBRIDGE ACQUISITION LTD
1753673,0.009273634749323882,SCIENJOY HOLDING CORP
1753681,0.000336956384820594,ELITE PERFORMANCE HOLDING CORP
1753706,0.0030996367783256654,ACT II GLOBAL ACQUISITION CORP.
